targetLab,resultLab,targetWeights,resultWeights,optimizer,numberOfEvaluations,mixingError,penalties,normalizer,initialGuessType
72.29006234709458;29.461343838733335;63.55135442928494,59.092490232674834;11.493968349665817;47.600037669350826,0.0;0.4;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.345364161571014;0.4870354896057872;0.9292560240525634;0.40211281989354025;0.4021351134229281;0.39310957101080723;0.5152363175479298;0.3625187687221822;0.17081013817091392;0.008443832792299169;0.03796231622116246,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
66.22088552690369;44.89453699315993;21.978000941915198,55.309235029293376;26.23176064242555;20.693443685205203,0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0,0.018860838556979755;0.5174350534920564;0.4237162237786562;0.3890514301266547;0.9993483572187022;0.01706319602599364;0.4071929641339201;0.9999758090839177;0.33861610343882054;5.465020470333155E-4;0.02786585171023518,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
65.40167402738086;42.493363570624055;42.30931632062989,48.709466578015125;16.099336973145974;40.895429738402086,0.0;0.6;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0,0.47521587399738907;0.9329198899728982;0.9998841275199694;0.5453589513057946;0.6933170966841422;0.5548141925494651;0.9386249403169566;0.0010112642080773865;0.4559921676805061;0.04983343675390561;0.013557177664962623,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
64.43650694104466;44.460970393985335;54.31191738837807,58.236928069180905;25.29145207746364;48.73142784694643,0.0;0.6;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.48297534291158056;0.9680551828461326;0.5425842333548011;0.024069553389251583;0.6597206018408315;0.45277095215283075;0.7514673724512698;0.6693683113320698;0.0359973719319054;0.0026953262639067754;0.3318712430723125,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
58.89112601910796;54.43226382648658;31.93535343667876,57.025657809174305;31.757546101832457;38.97126381699321,0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0,0.5115121288588323;0.9964714926976703;0.33774878609698067;0.5023444139250036;0.9916124700662295;0.45425765356871506;0.5286715646622347;0.9072937017544978;0.004341976517614551;0.0019574214952906782;0.032235771271920434,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
52.370344868584624;61.09238608164025;44.41743162254441,54.490754306787295;47.430166944109175;40.2982179223843,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.008576598489307748;0.9845020535755571;0.31631464144162164;0.013538715104766987;0.9172928410732387;0.5379554775603007;0.03026026635389368;0.34227558388633456;0.010749205865830502;0.01152337637520339;0.024577245961009263,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
16.24447400883688;44.35786734366931;-64.94072656183228,35.1523521368877;-4.205970340755871;-4.7352135749566315,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0,0.3513963116815719;0.736531178699026;0.05701675949245316;0.8766892478030059;0.7381019646123794;0.5192796773709645;0.7308735026089171;0.7189223326161076;0.9972551208457525;0.9147053278542787;0.7341661481156787,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
28.59748445224485;-0.1993303484786879;-29.597465224688513,35.37101591837281;4.589222879402999;-35.54828675587574,0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0,0.005487590265901288;0.03007263931265078;0.49146475349786617;0.9494348679833128;0.3570204435635893;0.03801863366965387;0.014417636786474508;0.44669308929839757;0.8207101494511206;0.4959171223354586;0.9526070441719028,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
45.93808958905787;-31.471427039380025;8.889803187924706,43.716055486905226;-24.94826006419809;7.597489943953728,0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0,0.004991517980794266;0.3918272089337805;0.9562316890082566;0.022615262060082658;0.027987285377587705;0.004455281486322682;0.02549178125288246;0.49845160788226905;0.8541202860619016;0.9910152713679254;0.9806755567317427,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
62.73498437707322;-44.27130704280402;41.254208376884826,52.39846112931788;-24.541718564198067;35.13893904941104,0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0,0.35445961708876056;0.3497936526523307;0.9925039465813608;0.531263983874603;0.025002976144489306;0.028218758087730306;0.3480780756797211;3.1305069527696815E-4;0.34094854342944164;0.034926398638865264;0.5082391262330044,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
78.06830858400477;-39.6292997490611;66.77615196520136,48.671995648468126;-3.758868846984731;32.2066863945786,0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0,0.7977728490227075;0.661798951592454;0.9960891230252209;0.6014463172393059;0.7344584854610046;0.5240116464800983;0.6261259663989731;0.797290647317456;0.5843611456813873;0.5948302705892745;0.7997159149893271,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
93.05467216824698;-13.52443756677374;88.24413337218287,51.96943551319028;-10.942858299496317;29.698300264662247,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.6176514379774112;0.3399454755710114;0.9914638501156824;0.5980888090064743;0.511289587040209;0.04677346197757431;0.558318183687437;0.8253767033449719;0.5001842513339376;0.5793108861414771;0.5717650827561772,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
17.614197058211573;34.734277946499915;-54.403746608209744,29.150011436433488;-6.889442725571515;-16.591478648259116,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0,0.0357835640972371;0.45527205259856907;0.45823145853764796;0.8872993061759281;0.029027333692878243;0.042762748470433265;0.46017398223080047;0.02572820674541457;0.9998048333280165;0.5331647810938773;0.8911428651018078,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
32.03841196208816;-5.577171048655238;-14.632431619704878,40.055109119828344;-13.687832551658424;-3.7186461328010623,0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0,0.02239746841675804;0.03384887572140366;0.25913554859721216;0.9985065143210012;0.0020115803744588413;0.024729656256186082;0.6501679134651567;0.2937492769273973;0.5301422112091995;0.3093828619407785;0.5921787656576962,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
48.85736758266276;-19.05565350464039;23.10902012511985,47.8433265372632;-23.265377236031114;27.806518699718197,0.0;0.2;0.4;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0,0.5570486316057432;0.05525350867751738;0.7242505388466604;0.9905184951752903;0.038849802185601495;0.6106715287063813;0.8300644791459666;0.3906155342681065;0.5776853382435035;0.3278309756164482;0.7816467114871348,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
65.13964173133061;-13.648218536457312;50.75118169881555,50.834625808713085;0.14687129613388805;43.06728736675724,0.0;0.2;0.6;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0,0.8807572453222201;0.5342269034162265;0.7043790625240534;0.051318344801872535;0.5429184910337748;0.01153337824684322;0.9973742412356116;0.5637166583384596;0.3201984612687431;0.30317403236740503;0.555207576928733,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
81.62310558937283;10.081100214127892;75.19988838724187,47.19619180392252;-5.321003882048425;36.103390616753316,0.0;0.2;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.9066902695395186;0.6576883460928434;0.8650949142404686;0.609128871233883;0.6444517079112214;0.021911836760815828;0.9774309250789112;0.7915112540756163;0.413724202856915;0.6714090979244182;0.5854844649763749,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
21.671386707338556;23.546183460599668;-32.80767671423296,33.02346106583894;-2.0467869823222182;12.463588567732364,0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0,0.4921324281195685;0.9042019224256981;0.41027632922681173;0.3653133171028101;0.3185759533060599;0.22901260553870456;0.2981978557839319;0.046024293097372715;0.9100477622344935;0.4929116937553867;0.5468147623600306,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
37.349997111924296;4.569623486366719;7.529454114583123,40.399321628786495;1.8302170873816803;3.864630235706712,0.0;0.4;0.2;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0,1.1961330392620123E-4;0.9863391128607903;0.026088071005602568;0.9935804049339041;0.03760268374801894;0.039673252651089674;0.9887063913520051;0.43910723446776806;0.9754198487089579;0.03448345345207332;0.34050399537726034,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
54.55322507974138;6.236035704070774;38.41174175057437,51.064098179008994;5.006354140178582;36.6150795790506,0.0;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0,0.5216848190592293;0.003088191555351909;0.017838761202632072;0.02501337332966093;0.8353818216320079;0.0312981426293914;0.7890183704672225;0.7361265800552299;0.016533178045836077;0.2459743589758157;0.6497688630190164,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
72.29006234709458;29.461343838733335;63.55135442928494,64.18666632697878;14.431497075211187;55.354069618792565,0.0;0.4;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.42364563616363954;0.8317267548790483;0.619602405704752;0.4345152777518244;0.030748380545385118;0.4425692076414681;0.9928163960066371;0.6638138805081815;0.03839743588836869;0.025857484567245227;0.008292349682956198,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
29.374379004994253;24.48126338548412;-3.9908820918851395,37.60389524633034;13.453464115522895;13.118517340742752,0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0,0.5123206583169541;0.8781606189612635;0.058592509240609186;0.908247843163695;0.9519903560208999;0.8069602581898606;0.6669440282288644;0.7327143280698026;0.9785780943252238;0.7427265450869882;0.2775401188587506,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
46.250008339705836;24.750676312528807;30.18108689260718,36.317821435365964;12.705947325651445;22.97844625312917,0.0;0.6;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0,0.9392389894143106;0.8226213547674377;0.03489592487633488;0.8642883312265195;0.6244137350997699;0.4596249932493215;0.03674830635080205;0.041690997674891025;0.4373785105192301;0.40348043932151545;0.020695743592197488,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
64.43650694104466;44.460970393985335;54.31191738837807,53.52189462088617;22.85689323186668;45.457188370550675,0.0;0.6;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.5315114214589257;0.9695127172031955;0.6988552502446495;0.4242499606125221;0.9646972711243917;0.6280283938523382;0.8585743316945527;0.7069787514687049;0.014703605763661875;0.533208867414712;0.04460696686947735,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
39.78105132377919;39.143331361580906;23.885586142211558,37.385623474608266;22.575905022219178;14.325724035016751,0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0,0.3184786325624384;0.9880458920474146;0.015057176318682856;0.3674913110100956;0.027695297833650337;0.523568086748324;0.02070484854076908;0.45174998933437777;0.034120320700665945;0.8451857235334277;0.293684150495407,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
52.370344868584624;61.09238608164025;44.41743162254441,50.06894793355413;23.76725554938147;35.63940894680555,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.43406024323907555;0.982805071398702;0.5104865527152983;0.4957820133738378;0.9933523870568441;0.5025995807031337;0.3387560412524627;0.4169571359578978;0.36532484139372007;0.036025385106577254;0.0065574950902125805,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
0.0;0.0;0.0,28.199115478129507;0.8424418131706413;1.662944962132562,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0,0.024791917450790003;0.3671543099095118;0.3149804231689784;0.8638243262856659;0.21725939907506545;0.8593875278039509;0.019335095443796555;0.027836321298117066;0.4065766066516522;0.9999151759413897;0.029141881506264365,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
17.180763563110183;-11.17325306909983;19.02813580182297,31.27733089598774;-9.454774948599587;20.373671917858704,0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0,0.9874795337280395;0.9316180092829823;0.011215438985437615;0.8816110192245443;0.011502134974825681;0.6648737849917353;0.8506803354263519;0.048518398497457;0.8485694033406387;0.8445526162631268;0.8418537053700149,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
37.7852781974453;-19.02395943461893;36.641486882483,45.22237530854026;2.2738808154857404;40.012656195611896,0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0,0.9407558910089335;0.4796713367788847;0.6018443776161445;0.00684737121460887;0.37492566392352644;0.5178903784245321;0.2723884931349667;0.32596677072804625;0.5714829821832814;0.9506132392329061;0.00373398979062887,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
57.09687655314363;-22.73434286597159;53.49012884637781,51.587102156077705;-5.619586936750187;41.80193117780502,0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0,0.7507287956302456;0.46713627304069294;0.972614917854642;0.40000560095343884;0.42959404250758226;0.005110905547104601;0.4253369979916058;0.013686582468250458;0.04121836774019294;0.03211276994125407;0.7720552176508275,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
75.38612663846997;-21.213111926218886;70.59222227054958,53.35692504589626;-18.272827813473725;28.56815458903611,0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0,0.6069271875436583;0.04081454707381766;0.9986507755772551;0.44600262944238095;0.36693599205720073;0.5528786599770301;0.043503990997963884;0.8949871507641349;0.5242864849464121;0.5790509170935834;0.5165567000780198,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
93.05467216824698;-13.52443756677374;88.24413337218287,61.318901600320956;-4.0548733497692835;47.62781000324886,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.4320610764902019;0.0112070985705609;0.9979380188578946;0.029170018569848858;0.41044629633855956;0.42611617500470506;0.42342818126228915;0.7580433051705223;0.40475776317826134;0.37685136982752465;0.004669112832780674,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
7.71544249262416;10.599166064201887;7.660134364764954,35.617546629142915;7.037213090649863;18.19459859785032,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0,0.3900958590135042;0.44099523173351907;0.3916795592803498;0.016773458032607595;0.4995615496583584;0.04124933412318563;0.499460248734893;0.3474479956855187;0.49622970995850607;0.9953091181685093;0.43710858110980033,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
26.743214855741485;0.30634901432105566;25.491915636476666,32.1552111556791;1.2956629968847722;20.05474145144335,0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0,0.03999662709466982;0.02917896209094436;0.6006327570768888;0.3833883837915078;0.6058772179856639;0.7191777946566897;0.2650506297039196;0.02703920422186122;0.030458115054923574;0.9966126631547457;0.568705113081931,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
47.670174394270376;0.2684814552717518;45.24586999155389,46.27304712093874;-4.004648441029602;37.56828514598804,0.0;0.2;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0,0.9752844254773491;0.8660151638164871;0.044053116266669225;0.4424567666054944;0.009518004541330297;0.038078381231444525;0.9403467883728631;0.7780158018478907;0.580277694341878;0.7520749664057204;0.011593400938820164,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
64.67987719591868;5.411858045338114;58.92849176265324,64.99578653260008;5.260048801398742;55.75549320247012,0.0;0.2;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0,0.8891274113435651;0.667476432680583;0.9994479342977015;0.5030782287367691;0.01145769628866078;0.919417379264764;0.040042494349699406;0.6370270682024022;0.04401050133941756;0.013515830277227546;0.014590073307164657,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
81.62310558937283;10.081100214127892;75.19988838724187,74.1089280931636;-10.18401709361888;62.54554497593446,0.0;0.2;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.9464774932644772;0.37863529100709165;0.9453041313096865;0.027707442617393063;0.03353214826261056;7.747885890951513E-4;0.0036513996861016846;0.8347040739569448;0.03207505969138433;0.007974104435774171;0.34824081041700217,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
19.319887068746908;21.836523419721228;20.95529770207442,30.111621221182425;26.066928525542878;0.4721935899071439,0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0,0.0023104432765008714;0.7565923051839963;0.05183027135026275;0.5260000632091272;0.998720359584541;0.03251590505570216;0.6878055102593629;0.4583844549690049;0.9215674188269268;0.9042574310890712;0.030463452237729862,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
35.823256428892705;27.960054494278104;33.42146043045826,37.460892960580836;11.261052981375947;14.09740480121111,0.0;0.4;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0,0.5125830201098044;0.7833342457823044;0.01599613372477726;0.526357675194263;0.6317280271253852;0.9875370166713846;0.23404439705945024;0.6088171006107681;0.5820501076660665;0.7242234838740529;0.4997005297966152,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
54.46399504995914;21.92142981479256;47.89511464687124,50.35997025463517;0.11299962026067867;37.103081504944,0.0;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0,0.9210979641199928;0.8664810290486387;0.5608078715739899;0.5181198233144525;0.059151110661888495;0.012944790349342698;0.9966909416338152;0.8675868707111022;0.5566753728664066;0.9230661291022945;0.007433042860219459,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
72.29006234709458;29.461343838733335;63.55135442928494,56.02525575315673;6.903101084545781;49.6939576789822,0.0;0.4;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.8925346341962027;0.8880195448352156;0.8908736102885949;0.036718805258615664;0.01823172281468484;0.5557078933501838;0.8887569945768135;0.5677931476459152;0.49513077020436563;0.33001877231327703;0.011386402365821979,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
30.542112064345673;34.37304605678263;30.78868126488375,32.972528025362266;36.11056498381951;31.01124186286598,0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0,0.035296625136186255;0.3410713846962596;0.017510326220166853;0.37319949396504837;0.997117775089643;0.5793473806556626;0.45402229495033275;0.009936407681803901;0.014925746057193368;0.7722112075193794;0.0056422212211264915,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
47.20642565682609;37.169679534750145;41.8126447903586,42.77053531612908;25.338857601103935;30.799658069475278,0.0;0.6;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0,0.004523468888157915;0.84826421784905;0.4977606214306345;0.4233709010962668;0.999495917371121;0.9488007712392607;0.019469656899220186;0.020203420606614966;0.3571533641352947;0.04068301439246326;0.0015108409798070734,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
64.43650694104466;44.460970393985335;54.31191738837807,60.32318505975611;20.298062732456714;51.76925648500905,0.0;0.6;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.4225989513440931;0.8284670197609266;0.9859987945149976;0.01756726618171708;0.5350913263090379;0.3936344224432655;0.4355183812432492;0.4035900771637369;0.019853497233840507;0.012177634070520575;0.2794648533876668,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
41.50995177454076;47.69771323929744;38.841513788491824,37.51281892479928;24.590973361946155;29.741768438256187,0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0,0.399465981782471;0.9759173163735931;0.4483772030238128;0.023329113092559042;0.994928584906093;0.0035274496001260255;0.26344353055852143;0.0014870886925515503;0.2746099860437581;0.5577371997811438;0.41002032147840056,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
52.370344868584624;61.09238608164025;44.41743162254441,40.378573808279555;25.46161081144671;33.92958849256069,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.3878703225487894;0.9973870590812698;0.4043859634101623;0.003781018846674436;0.9545929496849767;0.38211816369677337;0.03208464102152442;0.03986520782275807;0.254746828608162;0.35896320120118197;0.2156180309551892,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
19.312936634389438;-0.41324827279839993;-24.88657164896193,30.982952816834086;-13.749902534595043;-0.9481306846002235,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0,0.4743042321714082;0.036187789730323466;0.4731358818611822;0.4301582394967666;0.48150439399759665;0.5907421209950547;0.04616274463177813;0.02958901207770307;0.9171590027126661;0.33873276488263676;0.9993187246477959,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
36.1496353946591;-26.276522620881703;-0.426281690523167,27.801438946786604;-18.609380897044975;5.2996725091490005,0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8,0.8513895493736789;0.40251528160836303;0.03578195197332122;0.025696169364714406;0.03375951286830545;0.336493386763659;0.0047082592603469395;0.03762700054419675;0.9995830394164944;0.3578049182172479;0.9124094990404676,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
52.158572833399944;-44.27212221316273;25.24973827013405,50.39258711660649;-37.35517249105255;24.721249933985845,0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6,0.018681020331595882;0.022856029684237972;0.9747657652293672;0.0014473230084105617;0.002200497033519493;0.23617421601470712;9.697732752504343E-4;0.021047384755943085;0.7520870741707746;0.005611158431292472;0.43530293683129256,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
66.57036741032297;-51.60382988262202;48.81446121634207,56.89335938044229;-27.47203271629839;33.959095191042124,0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4,0.9005252309549712;0.03555788329661936;0.8599724812943115;0.46471677238743914;0.3317517583168919;0.33130578344761336;0.03644457365698549;0.7319581315286107;0.5217662294484852;0.008018880249567477;0.9322665906340798,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
80.0301711489412;-43.21523602795385;69.57022496312602,59.63797706070295;-18.091025642510694;37.210208848578795,0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2,0.6373765893299691;0.033738565869263784;0.9619539287934307;0.46977140599027606;0.3438381138192956;0.4637841634545116;0.2865515366644893;0.7998522701835273;0.39300261381127455;0.049703057984487875;0.5377159343606356,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
93.05467216824698;-13.52443756677374;88.24413337218287,61.10124141958603;0.5865688564040683;42.248278446823704,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.5090068571073167;0.48048979626028143;0.9937310265681781;0.43219121738836425;0.4597690572603682;0.30080105392028406;0.449957984915842;0.8220412179429138;0.03722228667879365;0.031961381778891254;0.5008093293171345,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
22.237036339161307;2.8176246993164566;-26.159406174019285,23.453562014862023;7.678383297669261;-32.67857382772128,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8,0.02384350259677459;0.001704315901787443;0.48363786763661953;0.3559580678131371;0.47702842446907534;0.024478407900527743;0.03700754306018805;0.0022408397923097192;0.995594518587351;0.7507830662798194;0.8455071562875365,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
37.73586380634105;-21.482145735489954;3.230736197192674,32.62073826106378;-12.903580490943284;9.756949784766423,0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6,0.693972344551472;0.5114375769429897;0.012065582083919016;0.9993452353070019;0.02835881065678285;0.4197488635417075;0.5536959994927346;4.381837961511359E-4;0.7014896186052763;0.37821798264727735;0.845179705929288,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
52.69289485480459;-27.273968349582624;31.236800714687863,48.64907194045672;-15.71867057494808;23.482091604860923,0.0;0.2;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4,0.403211865945383;0.5153134993878481;0.9742673081671217;0.4047488710427376;0.247561899865741;0.2903018576045685;0.0498875085508545;0.47990505543631645;0.330573682332502;0.35210186748535816;0.9936612732733857,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
66.71695881194658;-17.436661582205026;54.10048115275325,66.71695881194658;-17.436661582205026;54.10048115275325,0.0;0.2;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2,0.7382850833162892;0.005336547582356597;0.9732854660560069;0.0028775064451240385;0.03425493807662035;0.5639239654309043;0.5686171726385916;0.8037533860230929;0.7532566660400836;0.008227118595544303;0.008242368567684353,MoeaNSGAIIOptimizerImpl,1000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
