targetLab,resultLab,targetWeights,resultWeights,optimizer,numberOfEvaluations,mixingError,penalties,normalizer,initialGuessType
52.370344868584624;61.09238608164025;44.41743162254441,52.370344868584624;61.09238608164025;44.41743162254441,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,-1.5271249090909091;1.0909090909090908;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091,PowellOptimizerImpl,137,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
32.112010421859175;55.57715769733368;-81.89570995877071,32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,-3.7631929090909093;-1.5271249090909091;-3.7631929090909093;3.090909090909091;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093,PowellOptimizerImpl,202,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
63.3321841037512;-29.17876768570532;30.67726710144447,96.27701550375224;-13.286755492422419;56.37694839343859,0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0,-0.5271249090909091;-0.5271249090909091;0.14626894412191244;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;0.07943243530546394;0.20069800985867742;0.08182200720904376;0.09090909090909091;0.09481117674238224,PowellOptimizerImpl,492,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
93.05467216824698;-13.52443756677374;88.24413337218287,90.66121353756272;-11.336576060425818;86.88020761717085,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1.0909090909090908;-1.5271249090909091;9.563045181924354;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091,PowellOptimizerImpl,124,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
40.362733626571746;54.79863856636899;33.349081115326264,40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0,-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;10.563045181924354;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091,PowellOptimizerImpl,181,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
61.08830616024795;38.56320162512122;50.95596837486652,58.86855590537121;43.54875674589936;60.87485674310902,0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0,3.135664922673503;2.4410884166262106;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093,PowellOptimizerImpl,204,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
93.05467216824698;-13.52443756677374;88.24413337218287,90.66121353756272;-11.336576060425818;86.88020761717085,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1.0909090909090908;-1.5271249090909091;9.563045181924354;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091,PowellOptimizerImpl,124,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
45.83013734686718;20.028389728642402;46.87686885739514,47.07263773354796;24.011921023540104;48.4441579281841,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0,1.0909090909090908;0.40490031151990513;-1.5271249090909091;-1.5271249090909091;0.42422610253947424;9.575414022828936;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091,PowellOptimizerImpl,149,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
68.72683277606131;4.631708672008738;64.41304914350339,67.0607520782194;8.583268068731996;70.79009233501033,0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0,1.0909090909090908;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091,PowellOptimizerImpl,137,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
93.05467216824698;-13.52443756677374;88.24413337218287,90.66121353756272;-11.336576060425818;86.88020761717085,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1.0909090909090908;-1.5271249090909091;9.563045181924354;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091,PowellOptimizerImpl,124,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.64497183318726;41.34904304583387;74.38042449068686,65.16128484484958;38.69314665198359;70.83430723217758,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0,1.0909090909090908;0.43566405571155087;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;2.66713716094514;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091,PowellOptimizerImpl,235,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
79.37159260360065;14.148354067695212;80.32762564204872,78.03677981822246;10.510174254140525;72.84949618750294,0.0;0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0,1.0909090909090908;-0.5271249090909091;-1.2752887872153442;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;0.9952249448790101;1.029695295740249;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091,PowellOptimizerImpl,403,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
93.05467216824698;-13.52443756677374;88.24413337218287,90.66121353756272;-11.336576060425818;86.88020761717085,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1.0909090909090908;-1.5271249090909091;9.563045181924354;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091,PowellOptimizerImpl,124,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
100.0;0.00526049995830391;-0.010408184525267927,99.32249543049905;-2.538405540892019;8.232915039039025,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0,-1.5271249090909091;0.09090909090909091;1.0909090909090908;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;19.755160451703357;0.09090909090909091;0.09090909090909091;0.09090909090909091,PowellOptimizerImpl,133,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
95.57892949830014;-13.751606889197687;63.68182199868655,90.66121353756272;-11.336576060425818;86.88020761717085,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0,1.0909090909090908;-1.5271249090909091;9.563045181924354;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091,PowellOptimizerImpl,124,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
93.05467216824698;-13.52443756677374;88.24413337218287,90.66121353756272;-11.336576060425818;86.88020761717085,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1.0909090909090908;-1.5271249090909091;9.563045181924354;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091,PowellOptimizerImpl,124,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
16.24447400883688;44.35786734366931;-64.94072656183228,16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0,-0.5271249090909091;0.09090909090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;10.563045181924354;0.09090909090909091;0.09090909090909091,PowellOptimizerImpl,203,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
54.57037079977823;-40.239668742041324;26.33894831144653,65.22533016539184;-45.08598360616689;45.64040850568492,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0,-0.5271249090909091;-0.5271249090909091;0.18107903465856512;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;0.06801643218527029;0.1064233444315236;0.09090909090909091;0.0985953909658986,PowellOptimizerImpl,362,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
93.05467216824698;-13.52443756677374;88.24413337218287,90.66121353756272;-11.336576060425818;86.88020761717085,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1.0909090909090908;-1.5271249090909091;9.563045181924354;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091,PowellOptimizerImpl,124,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
0.0;0.0;0.0,0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0,-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-1.4545664283550477;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-0.5271249090909091;-1.507944938722483;2.090909090909091;-0.5271249090909091,PowellOptimizerImpl,255,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
47.51573576637877;-21.523491933675643;44.800938456399244,58.51588607290911;-3.1800452470278073;58.083049988219706,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0,-0.5271249090909091;-0.5271249090909091;0.20426097423641684;-0.5271249090909091;0.09509396493767745;-1.5240192890757671;0.16841886177872367;0.09090909090909091;0.09090909090909091;0.11219532716129908;0.09090909090909091,PowellOptimizerImpl,407,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
93.05467216824698;-13.52443756677374;88.24413337218287,90.66121353756272;-11.336576060425818;86.88020761717085,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1.0909090909090908;-1.5271249090909091;9.563045181924354;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091,PowellOptimizerImpl,124,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
19.312936634389438;-0.41324827279839993;-24.88657164896193,21.194297498456102;0.7039666245687859;-19.16899114791906,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0,-0.5271249090909091;0.09090909090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;5.3269771385653;-0.5271249090909091;-0.5271249090909091;9.563045181924354;-0.5271249090909091;0.09090909090909091,PowellOptimizerImpl,284,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
59.78568277248836;-49.76875426324007;37.48768618215279,93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5,-0.5271249090909091;-0.5271249090909091;0.20126612001918892;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;0.07800128391867144;0.08604820096826277;0.09226646664023275;0.08755013413430437,PowellOptimizerImpl,673,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
93.05467216824698;-13.52443756677374;88.24413337218287,90.66121353756272;-11.336576060425818;86.88020761717085,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1.0909090909090908;-1.5271249090909091;9.563045181924354;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091,PowellOptimizerImpl,124,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
40.362733626571746;54.79863856636899;33.349081115326264,40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0,-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;10.563045181924354;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091,PowellOptimizerImpl,181,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
29.73953279288022;46.747709766412875;-29.09608102320025,29.73953279288022;46.747709766412875;-29.09608102320025,0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0,-0.5271249090909091;-1.5271249090909091;-0.5271249090909091;1.0909090909090908;1.0909090909090908;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091,PowellOptimizerImpl,237,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
32.112010421859175;55.57715769733368;-81.89570995877071,32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,-3.7631929090909093;-1.5271249090909091;-3.7631929090909093;3.090909090909091;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093,PowellOptimizerImpl,202,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
45.83013734686718;20.028389728642402;46.87686885739514,47.07263773354796;24.011921023540104;48.4441579281841,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0,1.0909090909090908;0.40490031151990513;-1.5271249090909091;-1.5271249090909091;0.42422610253947424;9.575414022828936;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091,PowellOptimizerImpl,149,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
36.392129300683614;4.55473386123792;2.9753491262357823,34.57034552544343;26.143713014425003;5.868904163913003,0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0,-0.5271249090909091;-1.5271249090909091;-0.5271249090909091;0.12701647392397358;0.10904879847057226;0.11219532716129908;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.08852577002956998;0.09090909090909091,PowellOptimizerImpl,727,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
32.112010421859175;55.57715769733368;-81.89570995877071,32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,-3.7631929090909093;-1.5271249090909091;-3.7631929090909093;3.090909090909091;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093,PowellOptimizerImpl,202,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.64497183318726;41.34904304583387;74.38042449068686,65.16128484484958;38.69314665198359;70.83430723217758,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0,1.0909090909090908;0.43566405571155087;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;2.66713716094514;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091,PowellOptimizerImpl,235,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
45.092576429541424;-5.28143206956061;28.662270190833404,59.44489079274929;40.42581423573582;49.11727882241115,0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0,-0.5271249090909091;-0.5271249090909091;0.11962823306152018;-0.5240192890757671;0.13611487464351604;0.09090909090909091;0.08058980701785572;0.08684115315895166;0.08554700691843671;0.09090909090909091;0.09090909090909091,PowellOptimizerImpl,668,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
32.112010421859175;55.57715769733368;-81.89570995877071,32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,-3.7631929090909093;-1.5271249090909091;-3.7631929090909093;3.090909090909091;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093,PowellOptimizerImpl,202,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
100.0;0.00526049995830391;-0.010408184525267927,99.32249543049905;-2.538405540892019;8.232915039039025,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0,-1.5271249090909091;0.09090909090909091;1.0909090909090908;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;19.755160451703357;0.09090909090909091;0.09090909090909091;0.09090909090909091,PowellOptimizerImpl,133,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
62.69627179901798;20.90085576868844;-51.83520868961304,53.58501345216902;0.003155620347972121;-0.006243566036268078,0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0;0.0,-1.5271249090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091,PowellOptimizerImpl,763,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
32.112010421859175;55.57715769733368;-81.89570995877071,32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,-3.7631929090909093;-1.5271249090909091;-3.7631929090909093;3.090909090909091;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093,PowellOptimizerImpl,202,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
16.24447400883688;44.35786734366931;-64.94072656183228,16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0,-0.5271249090909091;0.09090909090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;10.563045181924354;0.09090909090909091;0.09090909090909091,PowellOptimizerImpl,203,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
25.18524848110855;51.54748676970913;-76.96435292963555,25.18524848110855;51.54748676970913;-76.96435292963555,0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0,-3.7631929090909093;-1.5271249090909091;-3.7631929090909093;3.090909090909091;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;3.090909090909091;-3.7631929090909093;-3.7631929090909093,PowellOptimizerImpl,211,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
32.112010421859175;55.57715769733368;-81.89570995877071,32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,-3.7631929090909093;-1.5271249090909091;-3.7631929090909093;3.090909090909091;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093,PowellOptimizerImpl,202,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
0.0;0.0;0.0,0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0,-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-1.4545664283550477;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-0.5271249090909091;-1.507944938722483;2.090909090909091;-0.5271249090909091,PowellOptimizerImpl,255,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
14.748628160328852;23.83580831796614;-37.53158008662509,17.62779859386412;37.382734167408145;-46.5767558367583,0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0,-0.5271249090909091;0.09090909090909091;-0.5271249090909091;-0.5271249090909091;6.318583826524347;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;9.563045181924354;0.09090909090909091;0.09090909090909091,PowellOptimizerImpl,267,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
32.112010421859175;55.57715769733368;-81.89570995877071,32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,-3.7631929090909093;-1.5271249090909091;-3.7631929090909093;3.090909090909091;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093,PowellOptimizerImpl,202,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
19.312936634389438;-0.41324827279839993;-24.88657164896193,21.194297498456102;0.7039666245687859;-19.16899114791906,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0,-0.5271249090909091;0.09090909090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;5.3269771385653;-0.5271249090909091;-0.5271249090909091;9.563045181924354;-0.5271249090909091;0.09090909090909091,PowellOptimizerImpl,284,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
27.489191565344967;28.08162586143573;-57.47075830565033,27.489191565344967;28.08162586143573;-57.47075830565033,0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5,-6.617294941199855;0.09090909090909091;-6.617294941199855;6.09090911075351;-6.617294941199855;-6.617294941199855;-6.617294941199855;-6.617294941199855;-3.0673500713823216;-6.617294941199855;6.061311252916505,PowellOptimizerImpl,315,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
32.112010421859175;55.57715769733368;-81.89570995877071,32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,-3.7631929090909093;-1.5271249090909091;-3.7631929090909093;3.090909090909091;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093;-3.7631929090909093,PowellOptimizerImpl,202,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
45.83013734686718;20.028389728642402;46.87686885739514,47.07263773354796;24.011921023540104;48.4441579281841,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0,1.0909090909090908;0.40490031151990513;-1.5271249090909091;-1.5271249090909091;0.42422610253947424;9.575414022828936;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091,PowellOptimizerImpl,149,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
42.90488439894299;42.68470527033335;44.11158807563946,42.90488439894299;42.68470527033335;44.11158807563946,0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0,-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;3.3269770796589855;3.353252197039987;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091,PowellOptimizerImpl,224,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
40.362733626571746;54.79863856636899;33.349081115326264,40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0,-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;10.563045181924354;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091,PowellOptimizerImpl,181,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.64497183318726;41.34904304583387;74.38042449068686,65.16128484484958;38.69314665198359;70.83430723217758,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0,1.0909090909090908;0.43566405571155087;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;2.66713716094514;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091,PowellOptimizerImpl,235,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
52.172817814275476;54.55700482417547;57.915500083406755,50.00216184898754;48.8513936189468;48.315914792895775,0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0,-1.5271249090909091;1.0909090909090908;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;0.6768395806282756;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091,PowellOptimizerImpl,166,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
40.362733626571746;54.79863856636899;33.349081115326264,40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0,-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;10.563045181924354;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091,PowellOptimizerImpl,181,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
100.0;0.00526049995830391;-0.010408184525267927,99.32249543049905;-2.538405540892019;8.232915039039025,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0,-1.5271249090909091;0.09090909090909091;1.0909090909090908;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;19.755160451703357;0.09090909090909091;0.09090909090909091;0.09090909090909091,PowellOptimizerImpl,133,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
62.85707620390839;47.54944209068979;1.024975710165088,62.29921541197966;34.94467145436037;5.070785362782493,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0,-0.5271249090909091;1.0909090909090908;-0.5271249090909091;0.38264279700997295;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;1.046715308446184;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091,PowellOptimizerImpl,312,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
40.362733626571746;54.79863856636899;33.349081115326264,40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0,-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;10.563045181924354;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091,PowellOptimizerImpl,181,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
16.24447400883688;44.35786734366931;-64.94072656183228,16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0,-0.5271249090909091;0.09090909090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;10.563045181924354;0.09090909090909091;0.09090909090909091,PowellOptimizerImpl,203,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
19.63152098571844;35.31819819934404;-34.704476368525484,20.96817374215661;30.807109052610553;-33.22005153179723,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0,-0.5271249090909091;-1.5271249090909091;-0.5271249090909091;1.2738253490937215;0.7818874595041655;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;0.7888115418740078;-0.5271249090909091,PowellOptimizerImpl,255,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
