targetLab,resultLab,targetWeights,resultWeights,optimizer,numberOfEvaluations,mixingError,penalties,normalizer,initialGuessType
52.370344868584624;61.09238608164025;44.41743162254441,39.77670442590055;25.097802047435668;29.78958465020107,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.009159197562704472;0.9374372550818766;0.4189240099353989;0.34695695311184266;0.8985655623323774;0.4175938479465451;0.37169452724393404;0.04126384371382968;0.3842468570271069;0.35210782607056257;0.006901034939461745,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
32.112010421859175;55.57715769733368;-81.89570995877071,35.308998557152705;4.2157199976008695;-15.737586253292813,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.34947980079227525;0.5478395886577209;0.4591704215106732;0.9543228500959007;0.7297974085659535;0.023037149552017945;0.012153476648878232;0.6107990532802301;0.9567199543805264;0.47991842412256536;0.9592858011102623,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
63.3321841037512;-29.17876768570532;30.67726710144447,59.738626885329666;-17.461541217028863;36.325853277047216,0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.5170313368033705;0.3909100954868444;0.7514322224101188;0.008722978282164208;0.019220166971905553;0.5238490931139174;0.4594046687686018;0.9994501890535842;0.6849889469226416;0.02018276410563914;0.6436395126847047,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
93.05467216824698;-13.52443756677374;88.24413337218287,58.82853526083707;-0.9372910733487783;41.385434137833876,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.5104496946729292;0.4890158722232573;0.9950458315120428;0.4732224328877865;0.33997247567627925;0.012187016295812826;0.4809957835834246;0.8280001426807699;0.017537997401098068;0.4823220371122617;0.296141392397164,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
40.362733626571746;54.79863856636899;33.349081115326264,48.544249908650315;29.15223076764617;32.81327787984859,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0,0.24047048044739794;0.892665576325541;0.37294459444556144;0.6614327977947803;0.9919018711063837;0.45772143641287993;0.48202032469106654;0.363519733427526;0.022852449589562968;0.01683537315854138;0.23922084457839832,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
61.08830616024795;38.56320162512122;50.95596837486652,52.22732209764936;23.986904900861305;42.00849899816479,0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0,0.011234628152570184;0.6658641457236782;0.5496661400289087;0.002200636113121074;0.9139164868405842;0.03619762596736667;0.6262697284082831;0.47328278746461017;0.29387528546456504;0.2696886271780061;0.03188681236458344,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
93.05467216824698;-13.52443756677374;88.24413337218287,59.93598285229136;-6.240834056794653;34.31611070052957,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.4407385089951715;0.42323033735081494;0.99767458980772;0.42499515033686347;0.3155928575222118;0.029771169421292126;0.011577789325648097;0.8235615352098;0.004534228221110373;0.39190722482293877;0.40325133148386333,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
45.83013734686718;20.028389728642402;46.87686885739514,39.33532893211241;5.591398063618691;36.793000775160976,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0,0.7725671650058813;0.9704989143877373;0.0393676965379753;0.022145727191534858;0.03174966641041161;0.6627891236293619;0.45782515486116226;0.036013907407787885;0.43884658788497116;0.24207061619490336;0.3250542779771728,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
68.72683277606131;4.631708672008738;64.41304914350339,53.011434955555444;-8.455774391195048;43.79252934916328,0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0,0.799568385682571;0.4324099364389401;0.4440194920108466;0.021755863942916235;0.014041056596175168;0.9999541990695252;0.39385956014574747;0.4519622776987715;0.39870652059239003;0.016831250365778393;0.38288862545716623,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
93.05467216824698;-13.52443756677374;88.24413337218287,60.704225295081784;-4.797515401429752;41.045272951892066,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.47794991991514957;0.45303555029501885;0.9958018531040316;0.038455503604543584;0.4573472768238544;0.04647162213301576;0.4553947300297268;0.8335556640029109;0.46396463431484336;0.015882903519115307;0.45948068739640185,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.64497183318726;41.34904304583387;74.38042449068686,56.134761337498205;17.99810523710299;50.00103392071203,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0,0.688949116153133;0.38596842371941004;0.6701888977356308;0.03569620276373259;0.9454926745619445;0.4076716157126833;0.8739527460505365;0.50886979184659;0.010774050910334516;0.017184115614468237;0.451202423286871,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
79.37159260360065;14.148354067695212;80.32762564204872,61.134240865213656;0.3158054275971267;50.326472501158015,0.0;0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0,0.5499387370396397;0.35797379229505755;0.4047743958985678;0.004026699315917177;0.22137458587520267;0.030022510108060008;0.9641112278375125;0.8232573620902061;0.03793328951652308;0.3271264713019863;0.4073156627323197,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
93.05467216824698;-13.52443756677374;88.24413337218287,54.947693160474856;-2.8038018482889338;43.48505953162275,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.909076462456268;0.7015013807474095;0.9950959161409632;0.04766432893011188;0.7522182278392351;0.6608294958472558;0.920105831123424;0.9050032840155487;0.7339623779162273;0.005175938083229869;0.9208175618005202,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
100.0;0.00526049995830391;-0.010408184525267927,59.16730340347951;1.9184234330500427;22.549323824606837,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0,0.38488362906391593;0.36108027550892086;0.40355923582290587;0.670010867502326;0.3155005656035128;0.35312152280174286;0.03761963863802958;0.9951497985419485;0.03667971050983976;0.016341021965701835;0.3718043671079721,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
95.57892949830014;-13.751606889197687;63.68182199868655,65.91006610685862;6.333571035784303;46.92198075761394,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0,0.4001685414018378;0.3449175797984506;0.9991782871200362;0.4121607899467607;0.4077875335226605;0.0409290744620461;0.4314227210316167;0.9970641513488085;0.03524958880431644;0.32543438201991604;0.034856063605677175,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
93.05467216824698;-13.52443756677374;88.24413337218287,59.29727017412878;-19.92922234599176;35.68611046122366,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.48353409741265113;0.011388647727722204;0.9999261154621194;0.4428110605253436;0.3662234683513031;0.04687483583902482;0.47316497963507104;0.8477008954295253;0.39913286003220333;0.2619569270495673;0.4634242426688343,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
16.24447400883688;44.35786734366931;-64.94072656183228,27.11121301210339;20.64949077191755;-44.484494589499704,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0,0.021497537889694673;0.35223818326046324;0.008058592503074748;0.5627859929756992;0.5769290351535524;0.32455142256429736;0.03363777536294689;0.3763585228822464;0.9945892012641349;0.6477613530001286;0.3645192610297824,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
54.57037079977823;-40.239668742041324;26.33894831144653,46.67701057826353;-25.011637511115488;20.011008181615576,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0,0.5993775612830863;0.037492296778037164;0.645130876775453;0.4930730778265184;0.41195886364547246;0.03318960646155768;0.5192121947885783;0.5891934962474514;0.7503764423385741;0.9871651778128475;0.3222572831484399,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
93.05467216824698;-13.52443756677374;88.24413337218287,71.69211070368503;-33.511063238715664;50.92078902988379,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.29679704344176794;0.009239999775853375;0.9983039267176641;0.2913646608132131;0.02282407695011307;2.115187802652051E-5;0.26075715757294887;0.5313446307343394;0.23402115758031528;0.011008260107977645;0.27328418608221666,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
0.0;0.0;0.0,29.672938704086086;2.1829831957852486;-3.30591616342647,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0,0.013100408377063574;0.0387672581399339;0.011966851011644648;0.03359321837722515;0.8743384515039759;0.9670132481136795;6.966107500504535E-4;0.2426909768413756;0.8332577702076758;0.023336020457730023;0.8721204530120795,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
47.51573576637877;-21.523491933675643;44.800938456399244,48.66368958139445;-19.195164976668455;41.578538002223155,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0,0.844252360019287;0.006581227622912822;0.03332174714462724;0.019366587534648046;0.02041700622653136;0.691753648947465;0.9852687640435889;0.6716262600213583;0.03031288714109709;0.6494763004867841;0.999376040166385,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
93.05467216824698;-13.52443756677374;88.24413337218287,55.440128377318715;-15.89045312355275;37.65687139158228,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.6312811479390387;0.4893262088305689;0.9967417179802732;0.5542756827058185;0.062190280287226986;0.5772330823591068;0.6173901440210147;0.8759790437625365;0.36311187768192904;0.5045379543195373;0.5628439998862592,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
19.312936634389438;-0.41324827279839993;-24.88657164896193,19.79387453875136;-0.516665455729981;-24.114010729896172,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0,0.43717648399251396;0.015262601587461422;0.009495810313318203;0.4648500097342341;4.778364906432965E-6;0.01636576953483583;0.02447318675909079;0.018976877190936426;0.9970530902065634;0.6991254578534424;0.6896251982312087,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
59.78568277248836;-49.76875426324007;37.48768618215279,52.3507037842805;-19.647238321849116;28.848443731152106,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5,0.504618982621332;0.3989247904943867;0.9909458209462304;0.5020891076166322;0.21008470062160922;0.36860353328939616;0.2304714889113809;0.4766579909403228;0.4437723311841938;0.03628189784838856;0.9897945920841784,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
93.05467216824698;-13.52443756677374;88.24413337218287,62.251261454711226;3.612273324937465;49.522388333675785,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.47434229715374;0.3712468345786577;0.9987161459283274;0.4471548111240285;0.22350233270847997;0.42772977190858297;0.44404582871258264;0.6741220386565587;0.002485500578315854;0.3849982222852568;0.037690159044892056,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
40.362733626571746;54.79863856636899;33.349081115326264,34.09550020353753;16.25688915811771;11.311849181805266,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0,0.4877067840760579;0.9041101912527942;0.38787246286772187;0.6566524009319196;0.9934994513572324;0.019115845145823422;0.045295707289814205;0.012439503027140615;0.470215060336192;0.3384149283993358;0.47482904165713474,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
29.73953279288022;46.747709766412875;-29.09608102320025,32.017339619954534;28.383855164361872;-5.732839627813291,0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0,0.017663040312418783;0.6495873854746637;0.03718684161690653;0.6493913637597941;0.9392340700769548;0.5510842165801872;0.38612176201525167;0.6455395310343296;0.7410702705359933;0.746375091765169;0.42157569177360493,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
32.112010421859175;55.57715769733368;-81.89570995877071,30.266112926995817;15.104648093424434;-25.479502254759545,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.0322525099271361;0.4513317980279147;0.03047586735520805;0.9553433574870629;0.47449319178274235;0.004848988033969227;0.3607909935903206;0.4730374301806243;0.9995945221939084;0.46746555992026523;0.4305477010316092,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
45.83013734686718;20.028389728642402;46.87686885739514,47.83785138934338;11.340133551543119;40.610641459131905,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0,0.8570051853813923;0.853136251141706;0.8271784759096035;0.47182863716563356;0.5327770378474116;0.015513756114709114;0.01986991912788097;0.2751340307482715;0.04385468028332348;0.9235461306334088;0.03994352501482071,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
36.392129300683614;4.55473386123792;2.9753491262357823,37.17127607740424;3.6392013017524927;9.124267888559523,0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0,0.9174345915342865;0.03502400356501329;0.024922038420428384;0.7864798599484238;0.6392687567572465;0.45004408047352695;0.021130976981126825;0.4958228678449148;0.6900614091511247;0.7878430598179753;0.0018233157817435484,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
32.112010421859175;55.57715769733368;-81.89570995877071,41.359146378915945;-8.141587331522038;9.361466698970633,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.4558288338295666;0.39963838922229383;0.30129902433673156;0.02144354977287432;0.6885586818935788;0.03887274696462173;0.4555951125072281;0.46676554881838717;0.9782012447137707;0.04346170861918625;0.7659761196092327,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.64497183318726;41.34904304583387;74.38042449068686,52.42696149793427;17.648252412317767;46.701559298913075,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0,0.7458634942116111;0.946261537896568;0.6901790226397554;0.6194618636342711;0.6359361737250798;0.6150326866945713;0.9827323411481891;0.588146272931493;9.804279786189748E-4;0.5954945649546306;0.015973471393158592,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
45.092576429541424;-5.28143206956061;28.662270190833404,41.31811106212986;-5.649545011186974;26.575216016430623,0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0,0.7086884582279026;0.006932346216982834;0.8464765632003055;0.855279127750844;0.7804953533554582;0.856724269100214;0.03068555253374785;0.04250356426140057;0.019935217532778465;0.4584894070296684;0.7663189408785374,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
32.112010421859175;55.57715769733368;-81.89570995877071,39.479470367793375;-3.7570356945453853;16.525564720104846,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.5217009656732968;0.2995518360593542;0.45165797466940777;0.9798531549583755;0.5968310642109049;0.45324556076071654;0.5811285471517764;0.35093802585011463;0.5827803144078116;0.574301858195171;0.5976515828423092,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
100.0;0.00526049995830391;-0.010408184525267927,61.38170640669982;-6.593971450203073;11.923156855571326,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0,0.2796899815997832;0.27453609165222453;0.007755599263515154;0.4103944809597669;0.016240143923263124;0.0032937203495301114;0.2810568636202392;0.99892837087013;0.2580620084251111;0.023400768413928814;0.25556025034145624,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
62.69627179901798;20.90085576868844;-51.83520868961304,45.71800772430509;-4.741266936495903;11.48030173408312,0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0;0.0,0.4164637057492344;0.31842045576627137;0.49410072508250596;0.9947747041049552;0.5014452870977425;0.5065758446811484;0.27861894351441024;0.9951269555074379;0.5632661722858834;0.6211703166905387;0.618988079106918,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
32.112010421859175;55.57715769733368;-81.89570995877071,36.44961128283853;8.036002712210333;-20.16180593194915,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.04680643565884349;0.508243482192113;0.2716922054750656;0.8371564892100833;0.7037468310545473;0.04846392427195382;0.3937229769973557;0.5787863841878277;0.9912831513540329;0.01856829542027664;0.8472526297701708,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
16.24447400883688;44.35786734366931;-64.94072656183228,41.83567443016136;-4.3515480041575465;16.77944062347294,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0,0.6158978435105726;0.8325407019506535;0.7434701949552859;0.830812760258536;0.7504331999114211;0.5940185269755983;0.6725494498433103;0.7204097846845318;0.9819894139699091;0.8031200354025829;0.8307194858979633,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
25.18524848110855;51.54748676970913;-76.96435292963555,34.21797131469782;-0.12468269886867223;-7.364484325566512,0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0,0.5092031786005579;0.4611664687714275;0.43570309671354074;0.9846788977835894;0.5051603561764715;0.014068233122313523;0.04572273994935804;0.27812010686327454;0.9985118917964608;0.4816161654524708;0.47953658301084945,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
32.112010421859175;55.57715769733368;-81.89570995877071,42.97008323945738;-0.5352717403184215;13.056447447583054,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.03333059801543115;0.5051207586826849;0.5252653759057896;0.9885246874877162;0.37588610782219223;0.5142008304607882;0.5333236400800413;0.5396453540049234;0.5067160930026443;0.5320587614713611;0.38773029994393365,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
0.0;0.0;0.0,25.18784621811981;2.9504205258102933;4.546490784740809,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0,0.4500931211107603;0.9515691673923612;0.008902151490796619;0.38843205184693774;0.5586238041280766;0.0029693765074316897;0.6172201490450654;0.04625173353421382;0.9493401842422188;0.9427911374421202;0.8838484249604268,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
14.748628160328852;23.83580831796614;-37.53158008662509,39.09589111880287;-19.189738119102294;13.207221550988823,0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0,0.45817778341058063;0.2560233998025569;0.4191619479392349;0.7829358116655982;0.029113105562741833;0.4140601019504635;0.5241121315292835;0.37935145698109496;0.6015976363981282;0.9756414916187536;0.5434507866816778,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
32.112010421859175;55.57715769733368;-81.89570995877071,34.33841888586387;0.8306895669125958;-21.70653959096591,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.41895527677070576;0.012216747300382582;0.010505373188306709;0.6120392226536215;0.47655164442466713;0.3670591406155983;0.00737824373607443;0.5903519029407839;0.9013737821160197;0.6131318073004596;0.31658793566189547,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
19.312936634389438;-0.41324827279839993;-24.88657164896193,41.940163205606495;-23.761472204403056;9.282868181564663,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0,0.5004812889381871;0.04316936834773112;0.526006514478454;0.036379157967015185;0.5160103621097456;0.65662188942655;0.35704627372156733;0.5338266918082629;0.6894205846281817;0.6997040851619407;0.9946573746767005,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
27.489191565344967;28.08162586143573;-57.47075830565033,34.87295664971798;0.6359496100041273;-5.081237932194016,0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5,0.23387577354770403;0.5426679653918332;0.05628957907672539;0.9738393739507749;0.5325715975824059;0.2653047916460555;0.5335166924061222;0.529879305025983;0.49128984950317445;0.5629514151280993;0.9668557304706208,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
32.112010421859175;55.57715769733368;-81.89570995877071,31.51350685347257;23.355174780623905;-38.50957654655011,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.017674173151006924;0.47662615132026376;0.025290437236063987;0.7954908563515999;0.7151406301781396;0.3402531873414875;0.04034299661746649;0.5556976778015815;0.9892760739366999;0.008500500848307009;0.8193029229294186,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
45.83013734686718;20.028389728642402;46.87686885739514,45.970277826476334;19.187332559846837;44.92833868890899,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0,0.5097247014131592;0.035813809087033105;0.720400506510321;0.030775151059286205;0.836656766727899;0.9248522801688074;0.012218243410815526;0.03054945313667648;0.009865192714977145;0.6039264808887685;0.02651266221522445,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
42.90488439894299;42.68470527033335;44.11158807563946,39.5887909289957;29.19369682425757;32.032118779716214,0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0,0.032800574677804416;0.9140904062230143;0.00398776994582864;0.33098290128309005;0.7485795827752154;0.9863918842426161;4.46238135234244E-4;0.007336809574645697;1.6177385813762957E-4;0.01585821710624538;0.25970317089444905,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
40.362733626571746;54.79863856636899;33.349081115326264,34.4081854311655;35.01652280217413;9.758413336274563,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0,0.012314831027398021;0.8416465691469984;8.723734674788042E-4;0.40164424617617706;0.9249164204697908;0.7446357665830964;0.0028588056467535113;0.4733107412812609;0.01966824889675571;0.855513955429569;0.38575267513841704,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.64497183318726;41.34904304583387;74.38042449068686,58.04051431038633;25.723792997146443;54.252507949884,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0,0.8142954599806653;0.8662952798555924;0.9120110770285749;0.03567786084661105;0.6639282997926457;0.4623851985122277;0.8010332339859554;0.6522859314605262;0.005209997243529379;0.514248248383528;0.03314844790233255,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
52.172817814275476;54.55700482417547;57.915500083406755,56.101911558008;34.25377138137825;51.84701455112886,0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0,0.21986213231329227;0.9509834106238791;0.40281132355140253;0.2876610904575551;0.6743966198981335;0.4246366147112204;0.9559079833303997;0.28491610801653816;0.007293660061967821;0.021217006206020336;0.008730881095116647,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
40.362733626571746;54.79863856636899;33.349081115326264,45.00067202520172;13.90782585572431;23.46188311843127,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0,0.4902001229165803;0.9009712527327944;0.30917644545699025;0.822559357063549;0.9951461195406277;0.5977260868661403;0.6491602671670339;0.57145073219818;0.4275770862514894;8.376462925534563E-4;0.602133705174545,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
100.0;0.00526049995830391;-0.010408184525267927,47.11615239567954;-2.9563501445241114;24.055356952831275,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0,0.7295694627347737;0.7578956236781423;0.7461762258438149;0.7654650410577095;0.4641237924353417;0.6754918816950358;0.46151632644266094;0.9998419423510325;0.7194371753995801;0.7501864353200166;0.5889248278839598,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
62.85707620390839;47.54944209068979;1.024975710165088,48.18320301173932;10.455254257789814;24.19066432228788,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0,0.5645312181214683;0.6483964197413984;0.5996735159535921;0.6111867658114425;0.9911379489650863;0.5798030581285114;0.3338152905599193;0.9956667822111397;0.5682377372669036;0.40060484551370446;0.3201381329173645,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
40.362733626571746;54.79863856636899;33.349081115326264,40.261984962470066;51.31080445870301;35.89903958889455,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0,0.001300663078399525;0.9083851974824794;0.014845481393552174;0.007069986802041436;0.9987938030965761;0.005576660828984233;0.02228377221330688;0.016430950665638804;0.003164489576799234;0.25967656905609415;0.009749910983627614,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
16.24447400883688;44.35786734366931;-64.94072656183228,42.39080403569757;-14.378024691276108;16.70768350972418,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0,0.4530880571402799;0.4023727459093132;0.44911716181114314;0.49475549526519275;0.2801784144429527;0.4849923013548907;0.48276239260310244;0.2457305441676534;0.9812232913837912;0.03646827350649292;0.5423227371071612,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
19.63152098571844;35.31819819934404;-34.704476368525484,33.06568530690674;18.148963903278247;0.1946505883087979,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0,0.4956449582804471;0.9416900018131842;0.04355075805113176;0.9097920130160924;0.0046895079882543;0.29696771491589197;0.2598096140735345;0.4955478127077093;0.8011377390147946;0.9108687886483368;0.0075431879580646136,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
