targetLab,resultLab,targetWeights,resultWeights,optimizer,numberOfEvaluations,mixingError,penalties,normalizer,initialGuessType
19.312936634389438;-0.41324827279839993;-24.88657164896193,20.402095120441388;-0.3352049731255302;-21.790622334796737,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0,0.009718595808779543;0.032313930669878574;0.02360126642065464;0.3793920123758045;0.03270618496705464;0.7623310883378245;0.02419058251403288;0.009051036735700499;0.7687957474749145;0.5507792568023347;0.9933947522780013,CMAESOptimizerImpl,5061,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
40.35577496018412;-31.74677013083785;6.262624999739086,40.54851508022454;-30.34980579561003;6.563182896401609,0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75,0.5776706554067188;0.01745330560199482;0.572688216780594;0.37366738236426084;0.00965024965124762;0.021288893356269264;0.02395867771133976;0.0025849835856403087;0.9162432333665543;0.011403987281186117;0.9152120811071451,CMAESOptimizerImpl,5446,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
59.78568277248836;-49.76875426324007;37.48768618215279,60.25115202129115;-45.984784677183086;36.15487535255733,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5,0.36114434013357166;0.002255080176579382;0.8207608095716689;2.447447689313143E-4;0.0014648808209289513;0.010652152183651105;0.008910253506245244;0.28186844661293714;0.31138573913958684;0.002256092644610882;0.9849073041407798,CMAESOptimizerImpl,8086,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
76.59613521696106;-47.12225568981954;64.60790876538529,76.29326798045697;-44.149628424092754;62.27801078405316,0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25,0.20394145763886165;0.003311163426108055;0.9972030819678859;0.006288381259925978;0.0076916205064847375;0.0070088010050593855;0.004892203684782366;0.1997584027289565;0.0057904164393447555;0.001965253579844676;0.46126108179212405,CMAESOptimizerImpl,6051,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
93.05467216824698;-13.52443756677374;88.24413337218287,93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.006675958345134379;0.005647215676660003;0.991013156856223;0.0016276654824080553;0.00351579566300774;0.005025757071885352;0.002357289428403901;0.007290832093462386;0.0034473453525956984;7.514325962265215E-4;0.0010122450825927397,CMAESOptimizerImpl,6161,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
28.85800821918137;-26.407099000711696;6.686403880841885,30.331189435240844;-24.249930265640707;3.0716368858562215,0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75,0.39072038450913316;0.00858597145673454;0.0050369197177208246;0.13823998241125382;0.0062872927938461285;0.011761744954403313;0.003618000118729631;0.00523374355779381;0.16665079774598812;0.00519964832613755;0.9232952057610125,CMAESOptimizerImpl,10001,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
50.07864015021498;-43.62554327683624;34.28259394045446,50.14722513020071;-43.03964153395276;33.87528861514111,0.25;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5,0.6043972916006091;8.547793752866576E-4;0.7557739346981782;0.008377215337932268;0.005737389521247466;0.01191890419757973;0.016647361922106953;0.01701718388053415;0.3777399611927518;0.002177660704114426;0.903032159974457,CMAESOptimizerImpl,6656,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
66.3859505309073;-42.68414340389032;56.964871399526096,66.39220851511192;-42.61947750592277;56.613548230508684,0.25;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25,0.9895997519558722;0.013567195205135807;0.6803507303197951;0.019053021678244693;0.005215146540082942;0.004777043250555293;0.024792087932896594;0.33592370352587364;0.008882041173745709;0.0034020130295075016;0.8792148681172064,CMAESOptimizerImpl,6161,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
86.97432738230724;-8.401653242143258;84.52824204586972,86.97432738230724;-8.401653242143258;84.52824204586972,0.25;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.3063296921723246;0.005543342353281032;0.9415256466844529;1.7168836495545835E-4;0.006843150550421975;0.010689521411695213;6.13612955658693E-4;0.007540937994153097;0.00832114496064459;0.004704304229031721;0.0011531199664601825,CMAESOptimizerImpl,7096,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
38.44014086775276;-36.83892191059718;28.602265969157102,38.60750629122062;-35.415679480533754;27.78298727089149,0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5,0.952150954572341;0.037064195450512705;0.7060182986633857;0.021652790403519893;0.013716832297133934;0.010788154893076598;0.0011424136489925543;0.02320888830971066;0.5017470455020382;0.7527933741990288;0.9822870377837456,CMAESOptimizerImpl,5171,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
55.785595755490334;-35.922069370087016;49.44302995166606,56.11753290775847;-33.46543153845099;46.709449560475015,0.5;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25,0.028601251702849002;0.01450566915337549;0.6320667611915352;0.002549680469020898;2.0126617803355E-5;0.013087775492529478;0.8123528570695241;0.3129832361583189;0.019196795657332233;0.31048808522854576;0.9560564232107246,CMAESOptimizerImpl,6821,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
80.59597981775288;-2.559264475533063;80.33186448246352,81.00096684381765;-2.23790254181061;76.54617466719367,0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.877293666291097;0.009852170678695345;0.9467348491629225;0.0027695638185202933;0.00494696022052586;0.2779791980642737;0.011211963933738937;0.5313866194669151;0.012043746530683594;0.00317901901835698;0.006157258592960775,CMAESOptimizerImpl,5006,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
49.49518771490604;-29.05127179336575;47.56093833585717,49.9638272538037;-25.74921526796714;43.197352297709614,0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25,0.9201377605707034;0.007177244113939492;0.49190774994906356;0.38220302920628413;0.013013062161335565;0.012841134023676103;0.8034627867168909;5.671671871960698E-4;0.7987271076208454;0.015850488908303886;0.029404553033243637,CMAESOptimizerImpl,5611,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
73.98157428057225;2.6404661833641097;75.6977020928893,73.93529179157815;2.572953344998574;71.60817436555182,0.75;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.7933232666975732;0.01829058307250056;0.99213349823218;0.015231203569088459;0.014862164759736644;0.8092288085542019;0.008064970579531108;0.30620499300778525;0.008743061428245122;0.017081141029624415;0.006563038312918603,CMAESOptimizerImpl,8196,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.0607520782194;8.583268068731996;70.79009233501033,67.26396354814811;7.991688161427035;66.37645357703713,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.9677578364795908;0.00295714290521592;0.3365640435604328;0.015536862870072906;0.01659755083377542;0.8425820103286328;0.004485892691337227;0.27295447267709644;0.010212974286988459;0.009935767255957647;0.016257154519089025,CMAESOptimizerImpl,5776,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
40.362733626571746;54.79863856636899;33.349081115326264,41.069270839251736;49.84665093823498;30.99902723882564,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0,0.0049732935217614675;0.4823861892690609;0.020732373937871387;0.011186204663204352;0.9784306357192234;0.007562173225584385;0.29948333267901656;0.2600361164774983;0.00729135923310018;0.512571873567242;0.007675484360836569,CMAESOptimizerImpl,7316,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
34.213145772610204;47.81235665254413;3.998332167607155,32.67916537020008;41.13941892429535;-5.730025159302565,0.0;0.0;0.0;0.25;0.75;0.0;0.0;0.0;0.0;0.0;0.0,0.009369912246482398;0.750807289595253;0.004773265607940344;0.7490668700099199;0.8768881712601988;0.023639615558021167;0.018903658537703455;0.011738642264027347;0.22081374570500303;0.013208930320842936;0.0036032227225280497,CMAESOptimizerImpl,5556,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
29.73953279288022;46.747709766412875;-29.09608102320025,29.73953279288022;46.747709766412875;-29.09608102320025,0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0,0.010600819950533956;0.009603653467461398;0.003722502324256637;0.9910818260402611;0.9861398109230852;0.002273926965092588;0.005683503471158473;0.012042017694647219;0.013580962814987729;0.0023695477449775515;0.007062510137071932,CMAESOptimizerImpl,6436,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
28.24625633200518;50.70567156027867;-59.08633386771551,28.656616382859745;46.9319761911286;-56.59754265548561,0.0;0.0;0.0;0.75;0.25;0.0;0.0;0.0;0.0;0.0;0.0,0.013067288442363994;0.003353042641711636;0.00471898519533993;0.9468186642440898;0.8167387371046063;0.015052686160162754;0.0041730464936572224;0.2929440975788589;0.7970734776845453;0.011399405102844287;0.0034501705308223273,CMAESOptimizerImpl,5721,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
32.112010421859175;55.57715769733368;-81.89570995877071,31.824067906870425;48.72249276063237;-73.01009636015755,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,6.907704428336348E-4;0.004005952304701958;0.0023786279870137107;0.9937914138976877;0.19394103230975931;0.005234986207359812;0.0035903686273451446;0.21424922098242838;0.50567161269309;7.541403368319368E-4;0.005386897418205844,CMAESOptimizerImpl,8471,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
45.20803668607308;52.40546681182573;46.5221709811298,45.31369225208934;50.64334628361811;44.564274338567145,0.25;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0,0.0011567474817607258;0.6883366512056446;0.004887759803145844;0.011631378093555952;0.9924971006946391;0.708562306242544;9.111533060752275E-4;0.023109637390976774;0.00699813707995858;5.387782596174568E-4;0.012986091427924819,CMAESOptimizerImpl,6106,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
39.26482187122204;30.77563941883418;27.044817456087365,39.807011238622906;31.118331998691158;27.185017987502892,0.25;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;0.0,0.025494787574742828;0.8316999808221899;0.014699508758393615;0.7333614492199435;0.733933396869976;0.9932798150847332;0.015268579540640176;0.005424326207382601;0.006246810226251208;9.175848618437222E-4;0.021487001182688977,CMAESOptimizerImpl,5776,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
36.84106597770551;13.102876153170378;3.1938932474146697,31.223123186657;12.902867028530412;3.8000731080487737,0.25;0.0;0.0;0.5;0.25;0.0;0.0;0.0;0.0;0.0;0.0,0.009427183764838594;0.7586510766930996;0.003531789254625547;0.8482041465032685;0.4030985821927302;0.9872429967169932;0.003351336792329438;0.013691138335665062;0.019983068074152455;0.25263031118410384;0.7100935316153016,CMAESOptimizerImpl,5611,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
38.764055326781225;-1.3314154884452312;-14.798500468186049,41.00338795548002;-8.529848748823564;-2.8261088726500128,0.25;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.31196920643646747;0.013569186100598072;0.001123367458156551;0.7772466463817791;0.009302977910514269;0.850644579184889;0.0021733951232299036;0.8668672315753394;0.5753152313407215;0.6968731141357584;0.5915656041365828,CMAESOptimizerImpl,4456,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
50.790357605472934;46.30375329018277;53.655896721561916,46.57972417839169;40.23173816818554;49.95386292392923,0.5;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0,0.5530731087892207;0.5238031432207766;0.001545160372975321;0.007238652822954243;0.980917581557031;0.8301557580660774;0.5899405908559131;0.02215410774661582;0.010984819138039266;0.279649768300864;0.004028298650228673,CMAESOptimizerImpl,4126,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
47.03413290682847;12.905325181110317;41.20707993938818,47.03413290682847;12.905325181110317;41.20707993938818,0.5;0.0;0.0;0.25;0.25;0.0;0.0;0.0;0.0;0.0;0.0,0.5653069552214414;0.5045657942957089;0.018012434045007655;0.8284196797446055;0.009075465661337566;0.9731554564533301;0.543167805067231;0.014378632149691553;0.009242762036819062;0.008512710664425435;0.018703997443081516,CMAESOptimizerImpl,6216,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
47.01152815523787;-18.762749842305247;28.507176947058845,47.01152815523787;-18.762749842305247;28.507176947058845,0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.023551058172573636;0.00878529320710342;0.6783214208559467;0.9508975492197503;0.011981917487645067;0.9135416012420933;0.5405079526254001;0.006174510561216309;0.003071871076898805;4.3121718446471023E-4;0.6318206575368154,CMAESOptimizerImpl,4896,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
57.478586624247995;32.29422347396177;60.96430941140479,57.48573697598354;32.330155017498086;60.42734479249743,0.75;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0,0.652543595331598;0.013537540256647737;0.3588941635150276;0.02452786665945392;0.522304537208365;0.9784242242279775;0.9973118724402803;0.005506135261265287;0.011268551290428041;0.01717431308722411;0.0021126421918477595,CMAESOptimizerImpl,5061,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
54.84042204417591;-13.594418209665504;51.99474953565636,54.851696818657715;-13.503044688242593;51.308572327696126,0.75;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.9938399500777702;0.009901639348892143;0.8401367629768731;0.4789839390744055;0.026225726622697846;0.01140510525082636;0.4717174893586883;0.020446580513341264;0.017963154260174037;0.4155439487188825;0.009551005711702015,CMAESOptimizerImpl,6931,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.0607520782194;8.583268068731996;70.79009233501033,67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.9854134782481886;0.007542940848795444;0.0022766396102896344;0.004042501108063512;0.003084217630907231;6.41335500952765E-4;9.821965401831513E-4;0.009644103954542467;0.008049358512116956;0.008353371278430747;0.007788970144984338,CMAESOptimizerImpl,10001,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
45.83013734686718;20.028389728642402;46.87686885739514,45.55690468054269;20.422953296616143;48.79654977575327,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0,0.6800064539016525;0.4388563099437415;0.0021113416319829626;0.013523279295949379;0.012862199736374216;0.9733965352398328;0.40235215192101825;0.002324615611362442;0.011799763552028941;0.4500261677586301;0.013125346676905887,CMAESOptimizerImpl,6491,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
40.58837625949255;5.9515924464192125;29.43177901242405,39.447856219965296;6.320785574490229;31.324009059742174,0.0;0.0;0.0;0.25;0.0;0.75;0.0;0.0;0.0;0.0;0.0,0.5233739962986964;0.8915183887458864;0.012109386362210952;0.008813612921164154;0.025100113591056232;0.7640934053647541;0.5378030185917598;0.006782421241338611;0.9195640055402138;0.017871666043134626;0.004897153872298067,CMAESOptimizerImpl,5116,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
36.392129300683614;4.55473386123792;2.9753491262357823,33.932488840677145;4.863148068467465;3.776720948122303,0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0,0.023637506172984234;0.8398923259895515;0.029554675356207774;0.8024148725324906;0.02158581289199532;0.9288106818349923;0.023157913088822674;0.022196899500234842;0.013880124895431051;0.006981325030374593;0.8562191277596883,CMAESOptimizerImpl,6546,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
32.53242317773886;20.40104058406056;-35.63944750478601,33.74724439322596;13.197915025317226;-23.749057851759016,0.0;0.0;0.0;0.75;0.0;0.25;0.0;0.0;0.0;0.0;0.0,0.025716629977707867;0.009789747882161992;0.008445900944176191;2.56116757287391E-4;0.7752592403847228;0.3674990553445712;8.466099610150504E-4;0.9548185920581722;0.8741011070789856;0.6638570785230186;0.8089138608524545,CMAESOptimizerImpl,4126,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
32.112010421859175;55.57715769733368;-81.89570995877071,31.824067906870425;48.72249276063237;-73.01009636015755,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,5.067313573373229E-4;0.003341646149982159;0.008836220747304155;0.9713103140817642;0.18981737184848485;0.005633911687271474;0.0034383215505857387;0.20497980905975335;0.4948095284109603;0.0014991909508046755;0.0038001861390860024,CMAESOptimizerImpl,6821,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
49.95928791512729;18.695392529250622;51.37995952916623,49.95928791512729;18.695392529250622;51.37995952916623,0.25;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0,0.7696607214661715;0.7445343460922655;0.700506790742395;0.020887882568356324;0.019559357996199168;0.9961025670430999;0.9980077731809094;0.018255442994225882;0.005516100681055622;0.8235355945946267;6.775901310758911E-4,CMAESOptimizerImpl,4511,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
45.12360851719473;0.134370775956294;37.38102798303492,50.21475808187057;-0.9120245795702364;44.132006397572574,0.25;0.0;0.0;0.25;0.0;0.5;0.0;0.0;0.0;0.0;0.0,0.9176667804469731;0.532059784378313;0.029944280753590485;0.03461538797921163;0.01707925014764173;0.7355610593132499;0.7607419882798518;0.30130341399483684;0.8269969723168124;0.00971050359398398;0.025148471601110278,CMAESOptimizerImpl,5336,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
42.0345870647661;-9.69031070729301;17.51727313666105,40.78670398520163;-9.874631751696617;18.17378179335116,0.25;0.0;0.0;0.5;0.0;0.25;0.0;0.0;0.0;0.0;0.0,0.013061679166337893;0.006581403155535841;0.014473063207313806;0.9717280140175407;0.001416037909446465;0.0036859815387138267;0.9287918240644312;0.004015613280631947;0.24568267078174383;0.0016562392587541473;0.013028082173552691,CMAESOptimizerImpl,5721,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
38.764055326781225;-1.3314154884452312;-14.798500468186049,38.764055326781225;-1.3314154884452312;-14.798500468186049,0.25;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.01431053675602113;0.007661299997449091;0.00584505137247069;0.7717997321433694;0.028545321455817542;0.8868117335129441;0.005303330862065449;0.9769653723333376;0.6454493706872733;0.8014998551109925;0.6532754581919895,CMAESOptimizerImpl,5171,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
54.89458796140141;16.112618041368766;57.254529852189826,55.82437189546883;15.28088229607405;53.57217427431934,0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0,0.9317759832408392;0.7505816132663574;0.3895159468109987;0.6756295422331822;0.014436676059450298;0.011232694413573654;0.989586025270215;0.02256159848681138;5.077402952231407E-4;0.03384280406827442;0.01014492737782242,CMAESOptimizerImpl,5061,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
49.87277114100199;-6.39071417308712;44.79581461088736,49.87277114100199;-6.39071417308712;44.79581461088736,0.5;0.0;0.0;0.25;0.0;0.25;0.0;0.0;0.0;0.0;0.0,0.4765264574316781;0.006432344349635161;0.9658062471324158;0.65403285080862;0.009807425479590775;0.9254449865484463;0.6426432672579424;0.010402792682050608;0.009912675020241358;0.6929286602438245;0.0032707708529159073,CMAESOptimizerImpl,5116,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
47.01152815523787;-18.762749842305247;28.507176947058845,47.01152815523787;-18.762749842305247;28.507176947058845,0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.011841720965591752;0.015102913603265981;0.8383656022544891;0.9326936790989252;0.04127992656107802;0.7907256452425417;0.7578791802686804;0.0022578670231982213;0.8176816821072749;0.03165458106323374;0.02619658396317841,CMAESOptimizerImpl,5006,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
60.643566620419904;12.382945116496346;63.85367503395375,60.54720806746613;12.054989674164352;62.29528495374497,0.75;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0,0.974659876039707;0.011130857160278014;0.19612652487958618;0.009853026413265454;0.010957692951715661;0.7233209459381841;0.0021075519380862108;0.002820085408258916;0.0179626845782393;8.727591697502823E-4;0.007846960823735741,CMAESOptimizerImpl,6711,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
54.84042204417591;-13.594418209665504;51.99474953565636,54.94910197148677;-12.953579761138979;50.70685682881327,0.75;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.7658838267937895;0.0026862864000968835;0.8467947645146352;0.019231345721363508;0.00898469274567447;0.7985255407425329;0.5297631678160721;0.02270518529409346;0.5474983016174284;0.01955940415978355;0.005512677560354486,CMAESOptimizerImpl,5666,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.0607520782194;8.583268068731996;70.79009233501033,67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.915773033359059;0.004235878476610329;0.004909995603906884;0.005595275189251526;0.0023691320523510744;0.00829312771789463;0.006110286174914259;0.0021427465577691877;5.844818244632476E-4;0.007299629347130531;0.0023160064873938126,CMAESOptimizerImpl,9021,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.64497183318726;41.34904304583387;74.38042449068686,67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0,0.005459707610210306;0.004223544136275351;0.002499018473240226;3.4284557844289746E-4;0.005311988694249223;0.0060246046497543955;0.9935668012458446;0.004371735453724807;0.002907800499325737;0.0010295284329096968;5.33122444777052E-4,CMAESOptimizerImpl,9846,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
53.610867746829655;9.79552443308529;54.098355747756464,53.610867746829655;9.79552443308529;54.098355747756464,0.0;0.0;0.0;0.25;0.0;0.0;0.75;0.0;0.0;0.0;0.0,0.28037351553909057;0.009833511294863543;0.5631949834023718;9.909657596114084E-4;0.013080808960733901;1.0;0.575144315513621;0.0;0.011272109333262396;0.3408739538706952;0.0,CMAESOptimizerImpl,6986,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
45.092576429541424;-5.28143206956061;28.662270190833404,44.24706042611556;-5.560646589892859;30.327013442713945,0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0,0.7453743984241467;0.4975073666355003;0.012039543339827541;0.9817738192564902;0.007641601146588485;0.014518556951748548;0.5421507043769924;0.008402950381315315;0.012270811269926546;0.0030482932870006703;0.31484297420660284,CMAESOptimizerImpl,6106,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
37.233100474794654;5.361571695848749;-16.47218496474664,37.233100474794654;5.361571695848749;-16.47218496474664,0.0;0.0;0.0;0.75;0.0;0.0;0.25;0.0;0.0;0.0;0.0,0.007379685129760729;0.7440755957138039;0.040899298078833725;0.8879964186420662;0.014914115822768808;0.7877883537476881;0.02222672967395488;0.5185890491220932;0.5587627041486872;0.04374973821144445;0.8942586587533039,CMAESOptimizerImpl,4456,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
32.112010421859175;55.57715769733368;-81.89570995877071,31.824067906870425;48.72249276063237;-73.01009636015755,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.010051586620211179;0.009308000328479202;0.002922324703596842;0.9828574223051331;0.19315158586750428;0.0025522617295202824;0.004610456416955034;0.20751085223582164;0.5037425045102913;0.006154337098062901;0.004543706905360206,CMAESOptimizerImpl,8251,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.23814854937226;33.53145629140369;73.15513236705284,67.47028600189135;33.11019761466305;71.7789533398056,0.25;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0,0.5218332886838887;0.2111327133614317;0.20675595750047637;0.0072540583232788836;0.006879788499776068;0.011699450444600442;0.9707533950636534;0.010027696675414114;1.3636155475041725E-4;0.015403702510948514;0.004066134724908783,CMAESOptimizerImpl,7096,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
53.6175971875839;1.512013505790999;52.940632177922296,54.366708282753365;1.5496449098937326;47.57621622244731,0.25;0.0;0.0;0.25;0.0;0.0;0.5;0.0;0.0;0.0;0.0,0.8549975316989014;0.3705312044076395;0.6759113407799153;0.6550455344847048;0.01761263479758072;0.9593200524694274;0.011576057616823093;0.017205807205681337;0.018778798890260816;0.03510743634966082;0.02034664638676716,CMAESOptimizerImpl,8911,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
46.33872830329399;-13.559976690956931;29.444615640325022,46.33872830329399;-13.559976690956931;29.444615640325022,0.25;0.0;0.0;0.5;0.0;0.0;0.25;0.0;0.0;0.0;0.0,0.008864501389706451;0.021585420556989855;0.5212972124860926;0.9803950371825056;0.03408319524288196;0.773890807272242;0.7833456725760051;0.0018575268770583894;0.46669120833893146;0.010016753477763887;0.020031546762047724,CMAESOptimizerImpl,4951,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
38.764055326781225;-1.3314154884452312;-14.798500468186049,37.35622385241268;-1.6210705519671131;-17.617926770192362,0.25;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.006967911877547938;0.03169504265413218;0.014852761001404905;0.03488613768444705;0.003532921287988904;0.5098107019450211;0.016085071353795846;0.8746416678835531;0.9335405924001675;0.8387676978556398;0.2656726812379723,CMAESOptimizerImpl,4181,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.12890755038966;25.83968384063484;72.37860748612705,67.39512572311095;24.280256707610693;67.65156338917367,0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0,0.7209457830729169;0.011894824504534865;0.45003587629370756;0.00752330215058491;0.32439861387008456;0.3217878434258257;0.9607547116478533;0.31970566375475257;0.013380890398011592;0.013968736984424026;0.012301602243702043,CMAESOptimizerImpl,6161,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
54.68107856660228;-4.498031364783827;52.65935443476649,52.159754674480084;-8.988787669569454;47.96119488643355,0.5;0.0;0.0;0.25;0.0;0.0;0.25;0.0;0.0;0.0;0.0,0.8825711514658786;0.5176313546005228;0.5147011806148996;0.297935803063831;9.157651696429896E-4;0.013445872988511888;0.8764089610342392;0.01772112118644841;0.00487520071735431;0.0013010206128297851;0.6584984997939652,CMAESOptimizerImpl,6986,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
47.01152815523787;-18.762749842305247;28.507176947058845,47.01152815523787;-18.762749842305247;28.507176947058845,0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.026813013002098453;0.001416281659558885;0.9220984478726414;0.9216136050343384;0.0037892727861450932;0.8639513299286884;0.7679456690364306;0.0054816523820562365;0.9106654357933933;0.0025946351577704353;0.019370256813579234,CMAESOptimizerImpl,4566,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
